"name","score"
"SRK",-1
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",-1
"SRK",2
"SRK",2
"SRK",2
"SRK",-1
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",-1
"SRK",2
"SRK",-1
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",-1
"SRK",1
"SRK",1
"SRK",1
"SRK",3
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",-1
"SRK",2
"SRK",2
"SRK",-1
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",-1
"SRK",-1
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",-1
"SRK",2
"SRK",-1
"SRK",2
"SRK",1
"SRK",-1
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",-1
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",3
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",3
"SRK",-1
"SRK",-1
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",-1
"SRK",2
"SRK",1
"SRK",-1
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",-1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",-1
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",-1
"SRK",2
"SRK",-1
"SRK",2
"SRK",-1
"SRK",-1
"SRK",2
"SRK",-1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",-1
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",-1
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",-1
"SRK",2
"SRK",2
"SRK",2
"SRK",-1
"SRK",2
"SRK",2
"SRK",3
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",-1
"SRK",2
"SRK",-1
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",-1
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",3
"SRK",-1
"SRK",-1
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",-1
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",-1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",-1
"SRK",2
"SRK",2
"SRK",1
"SRK",-1
"SRK",2
"SRK",-1
"SRK",1
"SRK",2
"SRK",1
"SRK",-1
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",-1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",-1
"SRK",-1
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",-1
"SRK",1
"SRK",2
"SRK",-1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",-1
"SRK",2
"SRK",2
"SRK",2
"SRK",-1
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",3
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",3
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",-2
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",-1
"SRK",2
"SRK",2
"SRK",2
"SRK",3
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",-1
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",-1
"SRK",-1
"SRK",-1
"SRK",2
"SRK",-1
"SRK",1
"SRK",-1
"SRK",-1
"SRK",1
"SRK",1
"SRK",1
"SRK",-1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",-1
"SRK",2
"SRK",2
"SRK",2
"SRK",-1
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",-1
"SRK",2
"SRK",-1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",-1
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",-1
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",-1
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",-1
"SRK",2
"SRK",1
"SRK",1
"SRK",-1
"SRK",1
"SRK",-1
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",-1
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",-1
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",-1
"SRK",1
"SRK",2
"SRK",-1
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",-1
"SRK",1
"SRK",3
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",-1
"SRK",-1
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",4
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",-1
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",-1
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",-1
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",-1
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",4
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",-1
"SRK",1
"SRK",2
"SRK",2
"SRK",-1
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",3
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",-1
"SRK",2
"SRK",1
"SRK",-1
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",-1
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",-1
"SRK",-1
"SRK",2
"SRK",-1
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",-1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",-1
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",-1
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",-1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",-1
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",-1
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",-1
"SRK",2
"SRK",1
"SRK",2
"SRK",-1
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",3
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",3
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",-1
"SRK",2
"SRK",-1
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",-1
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",-1
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",-1
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",-1
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",3
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",3
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",3
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",-1
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",2
"SRK",2
"SRK",1
"SRK",1
"SRK",2
"SRK",1
"SRK",1
"SRK",1
"SRK",-1
"SRK",1
"SRK",1
"SRK",1
"SRK",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",3
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",4
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",4
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",4
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",5
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",3
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",3
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",2
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",-1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
"AamirKhan",1
